vehicle_id,vehicle_type,make_id,model_year,color,date_stolen,location_id,age
2852,Saloon,576,2007,White,2022-03-27,104,15
2853,Hatchback,576,2004,Silver,2022-04-04,102,18
2854,Hatchback,587,2004,Silver,2022-02-05,102,18
2855,Hatchback,619,2006,White,2022-03-25,105,16
2856,Stationwagon,610,2006,Black,2022-04-04,102,16
2857,Stationwagon,577,2001,Blue,2022-02-11,103,21
2858,Utility,576,2001,Green,2021-12-16,105,20
2859,Stationwagon,610,2006,Black,2022-01-08,103,16
2861,Sports Car,576,2006,Black,2022-03-01,104,16
2862,Stationwagon,550,2004,Silver,2022-01-19,101,18
2863,Light Van,619,2015,White,2022-04-06,103,7
2864,Stationwagon,548,2008,Red,2022-03-06,116,14
2865,Light Van,576,2009,White,2022-03-26,109,13
2866,Hatchback,633,2006,Silver,2022-02-05,102,16
2867,Stationwagon,548,2012,Grey,2021-11-29,104,9
2868,Sports Car,576,2005,Blue,2022-03-29,109,17
2869,Saloon,587,2007,Grey,2022-01-27,102,15
2870,Stationwagon,576,2006,Silver,2022-04-02,102,16
2871,Stationwagon,550,2006,Gold,2022-01-25,114,16
2872,Stationwagon,610,2004,Black,2022-03-23,108,18
2873,Saloon,580,2004,Blue,2022-02-07,102,18
2874,Saloon,587,2006,Silver,2022-03-19,102,16
2875,Saloon,580,1993,White,2021-11-11,109,28
2876,Hatchback,576,2004,Grey,2022-03-01,114,18
2877,Stationwagon,619,1997,White,2021-11-12,102,24
2878,Hatchback,619,2006,Silver,2022-03-29,102,16
2879,Utility,556,2015,Silver,2021-11-07,108,6
2880,Utility,619,2013,Grey,2021-11-09,104,8
2881,Other Truck,619,2010,White,2022-01-23,102,12
2882,Stationwagon,550,2004,Silver,2022-04-02,102,18
2883,Hatchback,550,2006,Red,2022-03-17,102,16
2884,Stationwagon,587,2007,Silver,2021-12-27,104,14
2885,Utility,540,2003,Orange,2022-04-01,114,19
2886,Saloon,587,2009,Silver,2022-04-05,102,13
2887,Saloon,576,2006,Red,2021-12-31,108,15
2888,Stationwagon,619,2004,Blue,2022-03-01,114,18
2889,Stationwagon,619,2015,Silver,2022-03-31,102,7
2890,Saloon,619,2006,Blue,2022-03-04,102,16
2891,Sports Car,512,2006,Grey,2022-02-04,105,16
2892,Saloon,512,2006,Blue,2022-03-06,102,16
2893,Saloon,610,2006,White,2022-03-11,114,16
2894,Stationwagon,576,2005,Black,2022-01-20,103,17
2895,Saloon,579,2005,Blue,2021-12-07,104,16
2896,Saloon,619,1998,Grey,2022-02-11,108,24
2897,Stationwagon,610,2004,Grey,2022-02-27,107,18
2898,Stationwagon,619,2004,White,2021-12-04,103,17
2899,Hatchback,576,2005,Black,2021-11-11,104,16
2900,Stationwagon,550,2004,Purple,2022-01-03,114,18
2901,Saloon,512,2006,Blue,2022-03-01,104,16
2902,Hatchback,540,1995,Red,2022-02-04,109,27
2903,Hatchback,619,2005,Blue,2022-03-18,106,17
2904,Stationwagon,534,2015,White,2022-03-29,102,7
2905,Saloon,507,2008,Black,2022-04-05,102,14
2906,Hatchback,550,2006,Grey,2022-03-26,102,16
2907,Hatchback,576,2006,Blue,2022-01-15,107,16
2908,Stationwagon,587,2004,Grey,2022-03-15,105,18
2909,Utility,540,1995,Red,2022-01-28,103,27
2910,Saloon,576,2007,White,2022-04-04,103,15
2911,Saloon,550,2000,White,2021-12-04,102,21
2912,Saloon,550,1997,White,2021-11-29,103,24
2913,Sports Car,512,1999,Silver,2022-02-04,104,23
2914,Hatchback,576,2005,Blue,2021-12-11,104,16
2915,Roadbike,594,2015,Grey,2021-12-03,102,6
2916,Hatchback,619,2004,Green,2021-10-12,114,17
2917,Saloon,619,2005,Silver,2022-01-12,103,17
2918,Hatchback,611,2005,Red,2021-12-10,105,16
2919,Saloon,580,1998,Silver,2022-03-02,114,24
2920,Hatchback,550,2005,Blue,2021-12-21,101,16
2921,Saloon,619,2008,Silver,2022-03-08,102,14
2922,Hatchback,576,2005,Grey,2022-03-11,103,17
2923,Hatchback,576,2006,White,2022-02-01,114,16
2924,Stationwagon,610,2004,White,2022-03-13,103,18
2925,Utility,548,2002,Green,2021-11-27,105,19
2926,Saloon,587,2006,White,2022-03-20,102,16
2927,Utility,540,2015,Black,2021-12-13,101,6
2928,Convertible,512,2006,Silver,2022-01-19,102,16
2929,Stationwagon,548,2007,Silver,2022-02-17,115,15
2930,Utility,587,2015,Black,2022-03-03,101,7
2931,Saloon,576,2005,Grey,2021-12-26,102,16
2932,Hatchback,512,2004,Silver,2022-03-26,105,18
2933,Stationwagon,576,2006,Grey,2022-03-22,103,16
2934,Utility,548,2004,White,2021-11-20,103,17
2935,Stationwagon,540,2005,Blue,2022-02-07,101,17
2936,Other Truck,581,2015,White,2022-03-12,102,7
2937,Hatchback,587,2007,Silver,2022-01-27,104,15
2938,Stationwagon,550,2004,White,2021-12-14,102,17
2939,Hatchback,633,2013,Silver,2022-03-11,102,9
2940,Stationwagon,610,1995,Silver,2022-01-20,107,27
2941,Saloon,550,2005,Blue,2021-12-27,102,16
2942,Hatchback,512,2007,Silver,2022-03-27,102,15
2943,Saloon,580,2007,Silver,2022-03-08,102,15
2944,Stationwagon,576,2005,Brown,2021-10-17,102,16
2945,Hatchback,576,2013,White,2022-03-06,108,9
2946,Stationwagon,619,1995,Grey,2022-02-04,114,27
2947,Stationwagon,610,1998,Black,2022-02-28,109,24
2948,Light Van,587,2013,White,2021-10-30,105,8
2949,Light Van,550,2004,Silver,2022-03-05,102,18
2950,Utility,619,1996,Red,2022-02-02,102,26
2951,Mobile Home - Light,509,1980,White,2022-01-16,111,42
2952,Stationwagon,512,2005,Grey,2021-10-26,114,16
2953,Saloon,580,2006,Red,2021-12-07,102,15
2954,Stationwagon,610,2005,Silver,2022-03-28,114,17
2955,Saloon,587,1997,Green,2022-03-16,107,25
2956,Stationwagon,611,2016,White,2022-02-01,103,6
2957,Utility,540,2016,Black,2022-03-28,114,6
2958,Saloon,587,2005,Black,2022-01-19,102,17
2959,Stationwagon,619,2004,Silver,2022-01-17,102,18
2960,Light Van,619,2009,Silver,2022-02-08,103,13
2961,Light Van,619,2008,Silver,2021-10-13,106,13
2962,Stationwagon,576,1998,Silver,2022-03-27,102,24
2963,Saloon,619,2005,Silver,2022-04-05,102,17
2964,Light Van,576,2012,White,2022-02-25,102,10
2965,Saloon,610,2006,Grey,2022-01-23,102,16
2966,Saloon,540,2007,Black,2022-01-14,115,15
2967,Saloon,619,2010,Silver,2021-10-20,102,11
2968,Saloon,577,2001,Silver,2021-11-29,102,20
2969,Light Van,576,2012,White,2022-03-18,102,10
2970,Hatchback,619,2010,White,2022-02-17,102,12
2971,Stationwagon,619,2006,Silver,2022-03-27,102,16
2972,Stationwagon,610,2007,Black,2021-12-03,106,14
2973,Saloon,587,2005,Gold,2022-04-04,102,17
2974,Stationwagon,577,2012,White,2022-03-28,102,10
2975,Saloon,619,2005,Silver,2022-02-07,102,17
2976,Hatchback,611,2005,Black,2022-03-27,104,17
2977,Light Van,619,2008,White,2022-03-11,114,14
2978,Saloon,587,2006,Silver,2022-02-16,114,16
2979,Stationwagon,610,2005,Red,2022-03-28,109,17
2980,Sports Car,576,1990,Green,2022-01-28,102,32
2981,Light Van,619,2008,White,2022-04-04,102,14
2982,Stationwagon,610,1999,White,2022-03-06,103,23
2983,Hatchback,587,2006,White,2022-01-30,102,16
2984,Hatchback,576,2005,White,2022-04-05,102,17
2985,Saloon,512,2008,Black,2021-10-21,102,13
2986,Saloon,587,2006,Silver,2022-02-26,105,16
2987,Stationwagon,619,1994,Red,2021-11-27,103,27
2988,Stationwagon,576,2006,White,2022-04-05,102,16
2989,Hatchback,550,2006,Silver,2022-03-16,102,16
2990,Stationwagon,587,2009,White,2022-01-17,102,13
2991,Saloon,576,2007,Blue,2022-04-01,107,15
2992,Stationwagon,587,2004,White,2021-12-14,102,17
2993,Hatchback,587,2009,Silver,2021-12-11,102,12
2994,Stationwagon,540,2006,Red,2022-03-21,101,16
2995,Saloon,523,2006,Black,2021-12-06,115,15
2996,Saloon,512,2006,Silver,2022-03-09,101,16
2997,Utility,540,2004,White,2021-11-26,114,17
2998,Hatchback,587,2007,Gold,2022-03-23,102,15
2999,Hatchback,580,2006,Silver,2022-02-26,114,16
3000,Hatchback,633,2010,Silver,2022-02-25,114,12
3001,Saloon,587,2005,White,2022-03-31,103,17
3002,Stationwagon,534,2013,Black,2021-10-11,102,8
3003,Saloon,577,2004,Silver,2021-10-26,104,17
3004,Stationwagon,580,2007,Black,2022-02-21,114,15
3005,Saloon,587,2005,Red,2022-03-14,102,17
3006,Stationwagon,550,2005,Black,2022-01-08,105,17
3007,Saloon,587,2007,Grey,2021-12-21,114,14
3008,Saloon,587,2007,Grey,2022-03-27,102,15
3009,Hatchback,555,2009,Red,2021-11-27,104,12
3010,Utility,540,2002,Grey,2021-12-15,104,19
3011,Hatchback,619,2004,Black,2021-10-13,102,17
3012,Saloon,592,2005,Black,2021-10-15,103,16
3013,Stationwagon,512,2007,Black,2022-03-08,102,15
3014,Hatchback,540,2008,Red,2021-12-28,102,13
3015,Hatchback,550,2004,Black,2021-12-25,103,17
3016,Hatchback,580,2008,Black,2022-02-07,102,14
3017,Hatchback,611,2007,Black,2021-12-15,102,14
3018,Stationwagon,619,1994,Green,2021-12-02,114,27
3019,Hatchback,550,2004,White,2022-03-26,102,18
3020,Stationwagon,587,2005,Black,2022-02-09,104,17
3021,Utility,540,2002,Silver,2022-01-18,103,20
3022,Utility,542,2016,White,2022-04-05,114,6
3023,Saloon,619,2007,Silver,2022-04-03,102,15
3024,Hatchback,587,2007,Black,2022-03-24,102,15
3025,Stationwagon,576,2006,Black,2022-02-27,102,16
3026,Stationwagon,587,2008,White,2022-01-27,108,14
3027,Stationwagon,580,2006,Blue,2021-10-18,104,15
3028,Flat Deck Truck,576,1987,Red,2022-02-26,102,35
3029,Saloon,619,2007,Silver,2021-12-14,102,14
3030,Hatchback,576,2005,White,2022-02-22,103,17
3031,Stationwagon,619,2006,Blue,2022-01-18,102,16
3032,Stationwagon,576,2005,White,2021-10-27,102,16
3033,Convertible,619,1991,Red,2021-12-20,114,30
3034,Saloon,540,2003,Silver,2022-03-29,102,19
3035,Trailer,623,2007,Silver,2022-02-25,103,15
3036,Trailer,549,1991,Silver,2022-04-01,102,31
3037,Trailer,623,2007,Grey,2022-02-08,114,15
3038,Boat Trailer,623,1984,White,2021-12-14,114,37
3039,Trailer,623,2007,Silver,2022-02-18,102,15
3040,Trailer,623,2007,Grey,2021-11-25,109,14
3041,Boat Trailer,623,2007,Silver,2022-03-27,102,15
3042,Trailer,549,2007,Grey,2022-02-10,102,15
3043,Boat Trailer,623,2007,Silver,2021-11-20,114,14
3044,Trailer,623,2007,Silver,2021-12-14,104,14
3045,Utility,619,2007,White,2022-02-23,114,15
3046,Roadbike,636,2016,Silver,2022-01-07,102,6
3047,Stationwagon,633,2005,Blue,2022-04-02,102,17
3048,Hatchback,576,2005,Blue,2022-03-31,104,17
3049,Stationwagon,587,2016,Blue,2022-03-17,102,6
3050,Saloon,512,2007,Blue,2022-02-06,102,15
3051,Convertible,633,1984,White,2022-03-18,102,38
3052,Hatchback,587,2007,Blue,2022-03-14,114,15
3053,Stationwagon,587,2005,Grey,2021-11-23,111,16
3054,Hatchback,576,2005,Red,2021-10-24,114,16
3055,Saloon,512,2011,Blue,2021-12-20,102,10
3056,Saloon,619,2007,Silver,2021-10-24,101,14
3057,Stationwagon,550,2004,Grey,2021-11-05,102,17
3058,Utility,587,2016,Grey,2022-01-11,102,6
3059,Saloon,540,1999,Black,2021-12-12,105,22
3060,Hatchback,576,2006,White,2022-03-21,114,16
3061,Hatchback,611,2006,Black,2022-04-05,102,16
3062,Saloon,587,2005,Gold,2022-03-11,102,17
3063,Stationwagon,580,2005,Silver,2021-11-19,104,16
3064,Saloon,587,2005,Blue,2022-03-19,103,17
3065,Stationwagon,610,2005,Green,2022-04-02,102,17
3066,Stationwagon,610,2012,Grey,2022-03-23,101,10
3067,Saloon,507,2007,Black,2021-10-21,104,14
3068,Hatchback,576,2010,Red,2022-03-11,109,12
3069,Hatchback,611,2009,White,2022-03-23,108,13
3070,Other Truck,546,1996,Blue,2021-12-20,102,25
3071,Saloon,557,2006,Black,2022-03-10,102,16
3072,Saloon,587,2007,Gold,2022-03-13,102,15
3073,Light Van,587,2008,White,2022-01-10,102,14
3074,Hatchback,507,2005,Grey,2021-11-28,102,16
3075,Stationwagon,512,2007,Black,2021-10-12,104,14
3076,Hatchback,610,2007,Red,2021-12-12,102,14
3077,Hatchback,512,2007,Black,2022-03-09,102,15
3078,Stationwagon,522,1998,Black,2021-11-25,114,23
3079,Stationwagon,610,2002,Silver,2022-01-15,102,20
3080,Mobile Machine,582,2016,Grey,2021-11-12,102,5
3081,Stationwagon,611,2000,Green,2021-11-17,109,21
3082,Stationwagon,619,2005,Silver,2022-04-05,102,17
3083,Stationwagon,576,2008,Blue,2022-01-03,105,14
3084,Hatchback,587,2006,Silver,2022-03-22,102,16
3085,Stationwagon,540,2005,Silver,2021-12-09,109,16
3086,Saloon,548,2004,Red,2021-11-02,114,17
3087,Saloon,619,2005,White,2021-11-01,104,16
3088,Saloon,587,2006,Blue,2021-11-21,114,15
3089,Saloon,512,2009,Silver,2022-03-31,114,13
3090,Light Van,587,2008,White,2021-10-10,104,13
3091,Light Van,619,1993,Grey,2022-01-18,114,29
3092,Light Van,576,2011,White,2021-12-05,102,10
3093,Saloon,577,2007,Silver,2021-11-17,102,14
3094,Stationwagon,550,2005,White,2022-03-02,103,17
3095,Stationwagon,576,2006,Gold,2022-01-21,114,16
3096,Hatchback,619,2008,Blue,2022-02-20,102,14
3097,Hatchback,576,2005,Blue,2022-04-06,102,17
3098,Stationwagon,550,2007,Brown,2022-02-13,109,15
3099,Stationwagon,587,1997,Black,2022-02-03,109,25
3100,Hatchback,576,2010,Blue,2022-02-25,102,12
3101,Stationwagon,587,2007,Grey,2022-03-30,102,15
3102,Hatchback,619,2005,Red,2021-11-27,102,16
3103,Hatchback,576,1998,Blue,2022-03-24,101,24
3104,Saloon,619,2006,Black,2021-12-20,102,15
3105,Hatchback,587,2007,Brown,2021-12-10,102,14
3106,Stationwagon,587,2007,Silver,2022-02-27,102,15
3107,Saloon,587,2011,White,2022-04-05,102,11
3108,Saloon,580,1996,Silver,2021-12-16,115,25
3109,Hatchback,619,2004,Silver,2021-12-06,114,17
3110,Stationwagon,568,2010,Grey,2022-01-08,114,12
3111,Hatchback,548,2017,White,2021-12-14,101,4
3112,Hatchback,576,2008,Grey,2022-03-27,102,14
3113,Saloon,550,1999,Blue,2021-11-30,102,22
3114,Hatchback,576,2003,Grey,2022-04-04,101,19
3115,Stationwagon,619,2006,Silver,2022-03-04,103,16
3116,Hatchback,619,2011,White,2021-12-17,102,10
3117,Sports Car,576,1991,Green,2022-03-23,103,31
3118,Saloon,550,2013,Black,2021-12-25,109,8
3119,Saloon,619,2005,White,2022-01-09,102,17
3120,Stationwagon,580,2005,Silver,2022-04-05,114,17
3121,Saloon,587,2009,Silver,2022-04-04,102,13
3122,Sports Car,576,1990,Red,2022-03-26,106,32
3123,Utility,540,2000,Cream,2022-02-14,104,22
3124,Stationwagon,619,2005,Silver,2022-01-01,103,17
3125,Saloon,576,2004,Silver,2022-01-05,102,18
3126,Saloon,550,2004,Grey,2021-12-10,102,17
3127,Stationwagon,576,2008,Black,2022-02-06,102,14
3128,Stationwagon,576,2008,Black,2022-02-07,114,14
3129,Stationwagon,512,2007,Silver,2022-03-06,102,15
3130,Hatchback,576,2006,Grey,2021-10-21,114,15
3131,Stationwagon,550,2006,Brown,2022-02-09,108,16
3132,Saloon,619,2005,White,2021-10-28,102,16
3133,Stationwagon,619,2007,Silver,2022-03-17,103,15
3134,Stationwagon,610,2002,Black,2022-01-26,108,20
3135,Utility,619,1996,White,2022-02-07,101,26
3136,Utility,587,2008,Black,2021-10-08,104,13
3137,Saloon,619,2005,White,2022-01-31,103,17
3138,Mobile Home - Light,531,1988,White,2021-11-25,107,33
3139,Stationwagon,580,1998,White,2022-02-18,111,24
3140,Saloon,619,2005,Black,2022-01-10,106,17
3141,Stationwagon,580,2006,White,2022-01-29,114,16
3142,Hatchback,619,2006,Blue,2022-03-22,102,16
3143,Stationwagon,587,2007,Brown,2021-12-25,114,14
3144,Stationwagon,619,2006,Black,2021-12-15,101,15
3145,Hatchback,633,2007,Black,2022-03-01,102,15
3146,Saloon,619,2001,Silver,2022-02-23,102,21
3147,Saloon,619,2005,Blue,2021-10-11,102,16
3148,Saloon,512,2005,Silver,2022-02-10,102,17
3149,Light Van,587,2011,Silver,2022-01-13,102,11
3150,Utility,576,2002,White,2022-02-19,106,20
3151,Saloon,619,2006,White,2022-02-24,114,16
3152,Saloon,619,2006,Silver,2021-10-31,102,15
3153,Hatchback,619,2017,White,2022-04-05,102,5
3154,Saloon,512,2003,Silver,2021-12-22,105,18
3155,Hatchback,587,2017,White,2022-03-02,104,5
3156,Saloon,577,2002,Blue,2021-10-14,102,19
3157,Stationwagon,633,2008,Black,2022-02-20,102,14
3158,Saloon,587,2004,Green,2022-01-21,104,18
3159,Stationwagon,587,2006,Silver,2022-03-10,104,16
3160,Utility,587,1998,White,2021-11-08,104,23
3161,Saloon,540,2007,Grey,2022-01-16,102,15
3162,Utility,587,2004,Silver,2022-01-12,111,18
3163,Saloon,548,2000,Black,2022-01-10,109,22
3164,Saloon,577,2006,White,2021-10-21,102,15
3165,Stationwagon,619,1995,Green,2021-11-18,114,26
3166,Utility,576,2006,Brown,2022-03-02,105,16
3167,Saloon,557,2012,White,2022-04-02,102,10
3168,Stationwagon,587,2011,Silver,2022-02-07,102,11
3169,Stationwagon,596,2008,White,2021-12-15,102,13
3170,Saloon,619,2006,Black,2022-03-30,102,16
3171,Saloon,576,2004,Blue,2022-02-17,102,18
3172,Stationwagon,587,2012,Black,2022-02-14,109,10
3173,Hatchback,619,2013,White,2022-02-12,102,9
3174,Hatchback,576,2006,Blue,2022-04-04,104,16
3175,Sports Car,587,2005,White,2022-02-19,103,17
3176,Hatchback,587,2011,Black,2022-02-26,114,11
3177,Saloon,576,2007,Silver,2022-02-13,102,15
3178,Stationwagon,619,2004,White,2022-04-01,102,18
3179,Stationwagon,550,2004,Red,2021-10-11,101,17
3180,Saloon,619,2005,Silver,2021-11-30,102,16
3181,Hatchback,550,2006,Black,2021-12-29,104,15
3182,Light Van,619,2010,White,2022-01-11,102,12
3183,Saloon,619,2006,Silver,2021-11-14,102,15
3184,Stationwagon,580,1998,Silver,2022-02-16,102,24
3185,Hatchback,587,2007,Black,2021-11-08,102,14
3186,Saloon,587,2010,Grey,2022-03-07,103,12
3187,Saloon,587,2007,White,2022-04-05,103,15
3188,Hatchback,576,2002,Red,2021-10-09,103,19
3189,Saloon,610,2009,Silver,2022-01-12,104,13
3190,Saloon,548,2008,Gold,2022-01-26,101,14
3191,Utility,580,2013,Grey,2022-02-20,101,9
3192,Stationwagon,619,2007,Black,2022-02-14,109,15
3193,Hatchback,576,2005,Red,2022-03-12,109,17
3194,Saloon,576,2006,White,2021-12-06,103,15
3195,Saloon,619,2012,White,2022-01-21,102,10
3196,Hatchback,550,1997,Blue,2022-03-31,115,25
3197,Hatchback,550,1997,Blue,2022-04-04,115,25
3198,Saloon,587,2006,Silver,2021-10-28,108,15
3199,Hatchback,619,2006,Green,2022-03-05,102,16
3200,Flat Deck Truck,531,1982,Red,2021-12-09,102,39
3201,Saloon,587,2007,White,2021-11-16,102,14
3202,Hatchback,507,1999,Red,2022-03-07,102,23
3203,Saloon,540,2005,Blue,2021-12-31,104,16
3204,Stationwagon,619,2000,White,2021-12-08,105,21
3205,Saloon,619,2006,Silver,2021-11-19,101,15
3206,Light Van,576,2008,White,2021-12-02,102,13
3207,Stationwagon,550,2004,Purple,2022-03-27,104,18
3208,Hatchback,587,2005,Gold,2022-04-04,102,17
3209,Saloon,576,2007,White,2022-02-16,114,15
3210,Stationwagon,619,1995,Black,2021-12-10,104,26
3211,Hatchback,587,2005,Silver,2022-03-09,102,17
3212,Saloon,512,2005,Black,2021-12-31,102,16
3213,Stationwagon,576,2006,Silver,2021-10-17,104,15
3215,Saloon,576,2008,White,2022-03-17,115,14
3216,Saloon,587,1990,Blue,2022-01-09,102,32
3217,Utility,540,2002,Blue,2022-03-24,107,20
3218,Stationwagon,610,2009,Blue,2022-02-26,109,13
3219,Saloon,550,2000,Red,2022-02-09,102,22
3220,Utility,576,2017,White,2021-11-08,102,4
3221,Stationwagon,540,2017,Silver,2021-12-29,103,4
3222,Saloon,619,2006,White,2021-11-29,104,15
3223,Hatchback,611,2007,Black,2022-04-05,103,15
3224,Utility,542,2015,Silver,2021-12-04,104,6
3225,Saloon,619,2005,Silver,2022-03-09,102,17
3226,Stationwagon,619,2017,Red,2021-12-01,102,4
3227,Hatchback,619,2017,Black,2022-03-21,102,5
3228,Saloon,610,2009,White,2022-01-28,114,13
3229,Saloon,587,2006,White,2022-02-12,115,16
3230,Saloon,576,2008,White,2022-03-21,104,14
3231,Saloon,564,2005,Black,2022-02-04,105,17
3232,Flat Deck Truck,540,1983,Cream,2022-03-23,102,39
3233,Hatchback,540,2008,Black,2022-03-14,109,14
3234,Stationwagon,587,2007,Black,2022-02-22,102,15
3235,Light Van,587,2011,White,2022-02-27,106,11
3236,Hatchback,619,2007,Black,2022-03-24,102,15
3237,Utility,587,2017,Black,2022-02-20,102,5
3238,Saloon,587,2009,Brown,2022-01-03,109,13
3239,Saloon,619,2006,White,2022-04-01,105,16
3240,Stationwagon,587,2002,Blue,2021-11-07,102,19
3241,Trailer,623,2008,Grey,2021-10-08,111,13
3242,Trailer,623,2007,Grey,2022-03-02,105,15
3243,Trailer,623,2007,Silver,2021-11-13,104,14
3244,Trailer,514,2008,Silver,2022-03-13,114,14
3245,Trailer,623,2008,Blue,2022-03-21,115,14
3246,Trailer,623,2007,Silver,2021-10-12,102,14
3247,Trailer,623,2008,Silver,2022-01-17,111,14
3248,Caravan,623,2007,White,2021-10-30,111,14
3249,Trailer,623,2007,Green,2021-11-11,114,14
3250,Trailer,623,2005,White,2022-03-16,102,17
3251,Trailer,623,2008,Silver,2022-01-15,102,14
3252,Trailer - Heavy,623,1991,White,2021-10-12,109,30
3253,Trailer,623,2008,Silver,2022-01-20,104,14
3254,Trailer,595,2007,Silver,2022-01-10,102,15
3255,Stationwagon,507,2008,Black,2022-01-08,102,14
3256,Trailer,549,1991,Grey,2021-12-14,102,30
3257,Trailer,538,2008,Silver,2021-11-08,111,13
3258,Hatchback,576,2005,Silver,2022-03-09,114,17
3259,Stationwagon,619,1994,Blue,2022-04-02,101,28
3260,Saloon,512,2004,White,2022-01-16,102,18
3261,Saloon,587,2005,Brown,2022-01-06,101,17
3262,Light Van,587,2012,Silver,2021-11-09,102,9
3263,Saloon,610,2007,Grey,2022-04-03,102,15
3264,Stationwagon,607,2004,Black,2022-02-02,101,18
3265,Saloon,587,2012,Silver,2022-03-05,104,10
3266,Hatchback,576,2006,Blue,2021-10-20,102,15
3267,Hatchback,633,2010,Black,2022-01-13,102,12
3268,Utility,542,2017,Red,2021-12-27,102,4
3269,Saloon,610,2001,Silver,2022-03-21,101,21
3270,Stationwagon,587,2010,Silver,2022-02-26,102,12
3271,Stationwagon,619,2017,White,2021-12-02,111,4
3272,Saloon,619,2009,Black,2022-03-30,104,13
3273,Hatchback,580,2017,Silver,2022-03-28,109,5
3274,Hatchback,619,2006,Blue,2022-01-14,102,16
3275,Hatchback,633,2008,Black,2022-01-14,102,14
3276,Stationwagon,587,2005,White,2022-02-08,101,17
3277,Saloon,619,2008,Silver,2022-03-21,101,14
3278,Saloon,619,2005,White,2022-03-27,102,17
3279,Stationwagon,610,2007,Grey,2022-03-12,101,15
3280,Hatchback,576,2004,Silver,2021-12-09,109,17
3281,Stationwagon,580,2007,Silver,2022-03-23,109,15
